# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 3 --method nsreg --tag N201_nsreg --epochs 201 --rotations 7
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(7)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=201 eval_every=1 input_dim=745 wd=0.0 lr=0.001
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 714  num train neg edges: 2790
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.4099, clf_loss=0.7107, lbl_loss=0.6992
Epoch  1 loss=1.2955, clf_loss=0.6076, lbl_loss=0.6880
Epoch  2 loss=1.2022, clf_loss=0.5167, lbl_loss=0.6854
Epoch  3 loss=1.1232, clf_loss=0.4464, lbl_loss=0.6768
Epoch  4 loss=1.0874, clf_loss=0.4070, lbl_loss=0.6804
Epoch  5 loss=1.0986, clf_loss=0.4238, lbl_loss=0.6748
Epoch  6 loss=1.1077, clf_loss=0.4306, lbl_loss=0.6771
Epoch  7 loss=1.1076, clf_loss=0.4426, lbl_loss=0.6649
Epoch  8 loss=1.0979, clf_loss=0.4207, lbl_loss=0.6772
Epoch  9 loss=1.0866, clf_loss=0.4036, lbl_loss=0.6830
Epoch 10 loss=1.0584, clf_loss=0.3898, lbl_loss=0.6686
Epoch 11 loss=1.0834, clf_loss=0.3923, lbl_loss=0.6912
Epoch 12 loss=1.0552, clf_loss=0.3941, lbl_loss=0.6611
Epoch 13 loss=1.0701, clf_loss=0.3946, lbl_loss=0.6755
Epoch 14 loss=1.0704, clf_loss=0.3956, lbl_loss=0.6748
Epoch 15 loss=1.0648, clf_loss=0.3907, lbl_loss=0.6740
Epoch 16 loss=1.0546, clf_loss=0.3882, lbl_loss=0.6664
Epoch 17 loss=1.0616, clf_loss=0.3807, lbl_loss=0.6810
Epoch 18 loss=1.0553, clf_loss=0.3812, lbl_loss=0.6742
Epoch 19 loss=1.0578, clf_loss=0.3863, lbl_loss=0.6715
Epoch 20 loss=1.0512, clf_loss=0.3810, lbl_loss=0.6703
Epoch 21 loss=1.0419, clf_loss=0.3770, lbl_loss=0.6649
Epoch 22 loss=1.0571, clf_loss=0.3799, lbl_loss=0.6773
Epoch 23 loss=1.0405, clf_loss=0.3780, lbl_loss=0.6625
Epoch 24 loss=1.0393, clf_loss=0.3731, lbl_loss=0.6662
Epoch 25 loss=1.0557, clf_loss=0.3714, lbl_loss=0.6843
Epoch 26 loss=1.0432, clf_loss=0.3733, lbl_loss=0.6698
Epoch 27 loss=1.0469, clf_loss=0.3660, lbl_loss=0.6809
Epoch 28 loss=1.0435, clf_loss=0.3664, lbl_loss=0.6771
Epoch 29 loss=1.0427, clf_loss=0.3641, lbl_loss=0.6786
Epoch 30 loss=1.0267, clf_loss=0.3635, lbl_loss=0.6632
Epoch 31 loss=1.0264, clf_loss=0.3608, lbl_loss=0.6657
Epoch 32 loss=1.0457, clf_loss=0.3624, lbl_loss=0.6833
Epoch 33 loss=1.0273, clf_loss=0.3615, lbl_loss=0.6659
Epoch 34 loss=1.0307, clf_loss=0.3572, lbl_loss=0.6735
Epoch 35 loss=1.0197, clf_loss=0.3569, lbl_loss=0.6628
Epoch 36 loss=1.0294, clf_loss=0.3555, lbl_loss=0.6739
Epoch 37 loss=1.0203, clf_loss=0.3514, lbl_loss=0.6689
Epoch 38 loss=1.0286, clf_loss=0.3516, lbl_loss=0.6770
Epoch 39 loss=1.0130, clf_loss=0.3470, lbl_loss=0.6660
Epoch 40 loss=1.0060, clf_loss=0.3456, lbl_loss=0.6604
Epoch 41 loss=1.0197, clf_loss=0.3459, lbl_loss=0.6739
Epoch 42 loss=0.9974, clf_loss=0.3414, lbl_loss=0.6560
Epoch 43 loss=1.0042, clf_loss=0.3404, lbl_loss=0.6637
Epoch 44 loss=1.0202, clf_loss=0.3380, lbl_loss=0.6822
Epoch 45 loss=1.0055, clf_loss=0.3336, lbl_loss=0.6718
Epoch 46 loss=0.9967, clf_loss=0.3280, lbl_loss=0.6687
Epoch 47 loss=0.9861, clf_loss=0.3225, lbl_loss=0.6637
Epoch 48 loss=0.9925, clf_loss=0.3227, lbl_loss=0.6699
Epoch 49 loss=0.9771, clf_loss=0.3198, lbl_loss=0.6573
Epoch 50 loss=0.9723, clf_loss=0.3178, lbl_loss=0.6545
Epoch 51 loss=0.9647, clf_loss=0.3115, lbl_loss=0.6532
Epoch 52 loss=0.9868, clf_loss=0.3133, lbl_loss=0.6735
Epoch 53 loss=0.9868, clf_loss=0.3062, lbl_loss=0.6805
Epoch 54 loss=0.9674, clf_loss=0.2978, lbl_loss=0.6696
Epoch 55 loss=0.9579, clf_loss=0.2992, lbl_loss=0.6587
Epoch 56 loss=0.9494, clf_loss=0.2893, lbl_loss=0.6601
Epoch 57 loss=0.9589, clf_loss=0.2876, lbl_loss=0.6713
Epoch 58 loss=0.9451, clf_loss=0.2780, lbl_loss=0.6671
Epoch 59 loss=0.9314, clf_loss=0.2764, lbl_loss=0.6550
Epoch 60 loss=0.9416, clf_loss=0.2706, lbl_loss=0.6711
Epoch 61 loss=0.9271, clf_loss=0.2664, lbl_loss=0.6607
Epoch 62 loss=0.9185, clf_loss=0.2581, lbl_loss=0.6604
Epoch 63 loss=0.9014, clf_loss=0.2529, lbl_loss=0.6486
Epoch 64 loss=0.9130, clf_loss=0.2460, lbl_loss=0.6670
Epoch 65 loss=0.8972, clf_loss=0.2393, lbl_loss=0.6579
Epoch 66 loss=0.8910, clf_loss=0.2318, lbl_loss=0.6592
Epoch 67 loss=0.8861, clf_loss=0.2201, lbl_loss=0.6660
Epoch 68 loss=0.8834, clf_loss=0.2083, lbl_loss=0.6751
Epoch 69 loss=0.8802, clf_loss=0.2063, lbl_loss=0.6740
Epoch 70 loss=0.8559, clf_loss=0.1926, lbl_loss=0.6632
Epoch 71 loss=0.8463, clf_loss=0.1860, lbl_loss=0.6603
Epoch 72 loss=0.8289, clf_loss=0.1706, lbl_loss=0.6582
Epoch 73 loss=0.8199, clf_loss=0.1589, lbl_loss=0.6610
Epoch 74 loss=0.8178, clf_loss=0.1566, lbl_loss=0.6612
Epoch 75 loss=0.7909, clf_loss=0.1393, lbl_loss=0.6516
Epoch 76 loss=0.8098, clf_loss=0.1361, lbl_loss=0.6738
Epoch 77 loss=0.7778, clf_loss=0.1239, lbl_loss=0.6539
Epoch 78 loss=0.7842, clf_loss=0.1220, lbl_loss=0.6623
Epoch 79 loss=0.7741, clf_loss=0.1098, lbl_loss=0.6643
Epoch 80 loss=0.7643, clf_loss=0.1177, lbl_loss=0.6466
Epoch 81 loss=0.7630, clf_loss=0.1003, lbl_loss=0.6628
Epoch 82 loss=0.7675, clf_loss=0.1069, lbl_loss=0.6606
Epoch 83 loss=0.7300, clf_loss=0.0739, lbl_loss=0.6561
Epoch 84 loss=0.7674, clf_loss=0.1013, lbl_loss=0.6661
Epoch 85 loss=0.7209, clf_loss=0.0671, lbl_loss=0.6538
Epoch 86 loss=0.7358, clf_loss=0.0889, lbl_loss=0.6468
Epoch 87 loss=0.7140, clf_loss=0.0606, lbl_loss=0.6534
Epoch 88 loss=0.7238, clf_loss=0.0580, lbl_loss=0.6658
Epoch 89 loss=0.7083, clf_loss=0.0634, lbl_loss=0.6450
Epoch 90 loss=0.7102, clf_loss=0.0558, lbl_loss=0.6544
Epoch 91 loss=0.7403, clf_loss=0.0751, lbl_loss=0.6651
Epoch 92 loss=0.6967, clf_loss=0.0541, lbl_loss=0.6427
Epoch 93 loss=0.7290, clf_loss=0.0724, lbl_loss=0.6566
Epoch 94 loss=0.6876, clf_loss=0.0479, lbl_loss=0.6397
Epoch 95 loss=0.7022, clf_loss=0.0547, lbl_loss=0.6474
Epoch 96 loss=0.6947, clf_loss=0.0549, lbl_loss=0.6398
Epoch 97 loss=0.6914, clf_loss=0.0393, lbl_loss=0.6521
Epoch 98 loss=0.6874, clf_loss=0.0476, lbl_loss=0.6398
Epoch 99 loss=0.6958, clf_loss=0.0490, lbl_loss=0.6468
Epoch 100 loss=0.7325, clf_loss=0.0706, lbl_loss=0.6619
