2026-08-21 19:13:17,645 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['lambda_un=1.5'], 'tag': 'T_lambda_un1.5', 'rotations': [6]}
2026-08-21 19:13:17,645 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.5, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 19:13:17,711 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['lambda_un=1.5'], 'tag': 'T_lambda_un1.5', 'rotations': [5]}
2026-08-21 19:13:17,711 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.5, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 19:13:19,864 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4177284998223869, 'aupr_all': 0.12958321611737572, 'auroc_unknown': 0.4144940058858992, 'aupr_unknown': 0.11660747168153962, 'val_auc': 0.46178160919540234} best={'auroc_all': 0.4177284998223869, 'aupr_all': 0.12958321611737572, 'auroc_unknown': 0.4144940058858992, 'aupr_unknown': 0.11660747168153962}
2026-08-21 19:13:19,910 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4584274074283383, 'aupr_all': 0.13971982130626354, 'auroc_unknown': 0.5205795496280141, 'aupr_unknown': 0.1291196181047704, 'val_auc': 0.2175287356321839} best={'auroc_all': 0.4584274074283383, 'aupr_all': 0.13971982130626354, 'auroc_unknown': 0.5205795496280141, 'aupr_unknown': 0.1291196181047704}
2026-08-21 19:13:20,752 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4392968190371901, 'aupr_all': 0.1351127816488797, 'auroc_unknown': 0.4306347502307342, 'aupr_unknown': 0.12032771573796541, 'val_auc': 0.5155172413793103} best={'auroc_all': 0.4392968190371901, 'aupr_all': 0.1351127816488797, 'auroc_unknown': 0.4306347502307342, 'aupr_unknown': 0.12032771573796541}
2026-08-21 19:13:20,840 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.45991182096010896, 'aupr_all': 0.1397773320976812, 'auroc_unknown': 0.522694469945769, 'aupr_unknown': 0.12933342542409704, 'val_auc': 0.2364942528735632} best={'auroc_all': 0.45991182096010896, 'aupr_all': 0.1397773320976812, 'auroc_unknown': 0.522694469945769, 'aupr_unknown': 0.12933342542409704}
2026-08-21 19:13:21,720 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.44345545213546744, 'aupr_all': 0.13583950107341644, 'auroc_unknown': 0.4343850622298254, 'aupr_unknown': 0.12094102327445845, 'val_auc': 0.5574712643678161} best={'auroc_all': 0.44345545213546744, 'aupr_all': 0.13583950107341644, 'auroc_unknown': 0.4343850622298254, 'aupr_unknown': 0.12094102327445845}
2026-08-21 19:13:21,765 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.45859082342027074, 'aupr_all': 0.13938847077501382, 'auroc_unknown': 0.5206417319499291, 'aupr_unknown': 0.1288416580114526, 'val_auc': 0.23448275862068962} best={'auroc_all': 0.45991182096010896, 'aupr_all': 0.1397773320976812, 'auroc_unknown': 0.522694469945769, 'aupr_unknown': 0.12933342542409704}
2026-08-21 19:13:22,526 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4495888384836243, 'aupr_all': 0.1374786463612289, 'auroc_unknown': 0.4408853974474536, 'aupr_unknown': 0.12256848888189367, 'val_auc': 0.5511494252873563} best={'auroc_all': 0.4495888384836243, 'aupr_all': 0.1374786463612289, 'auroc_unknown': 0.4408853974474536, 'aupr_unknown': 0.12256848888189367}
