2026-09-07 11:41:36,285 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['lambda_un=1.5', 'num_epochs=400'], 'tag': 'E400_T_lambda_un1.5', 'save_scores': True, 'rotations': [3]}
2026-09-07 11:41:36,285 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.5, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 400, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 11:41:38,422 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463, 'val_auc': 0.6261494252873563} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:39,251 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4687214452056202, 'aupr_all': 0.14311160320999666, 'auroc_unknown': 0.45142299543594805, 'aupr_unknown': 0.10960724869039593, 'val_auc': 0.6336206896551724} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:40,172 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4663616724109586, 'aupr_all': 0.14197914958819602, 'auroc_unknown': 0.45105528453690014, 'aupr_unknown': 0.10874475310922904, 'val_auc': 0.5801724137931035} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:41,063 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.46161295276665454, 'aupr_all': 0.14054563921751995, 'auroc_unknown': 0.4454838021839139, 'aupr_unknown': 0.10745861411380803, 'val_auc': 0.6295977011494253} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:42,134 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4624817065831347, 'aupr_all': 0.1408282144627389, 'auroc_unknown': 0.4469841846343424, 'aupr_unknown': 0.10757559424966726, 'val_auc': 0.6172413793103447} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:45,801 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4677384722116209, 'aupr_all': 0.14308521276042857, 'auroc_unknown': 0.4515030313800696, 'aupr_unknown': 0.10944551266747356, 'val_auc': 0.6097701149425288} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:49,540 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.47067780412209215, 'aupr_all': 0.14392987482000885, 'auroc_unknown': 0.45278979529454416, 'aupr_unknown': 0.10936268590545704, 'val_auc': 0.6146551724137932} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:53,284 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4761580310852308, 'aupr_all': 0.14554075611459336, 'auroc_unknown': 0.4582137926597263, 'aupr_unknown': 0.1108483783147168, 'val_auc': 0.6439655172413793} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:41:57,100 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4825037779483776, 'aupr_all': 0.1482791559734443, 'auroc_unknown': 0.46366852478417503, 'aupr_unknown': 0.1123807137160509, 'val_auc': 0.6126436781609195} best={'auroc_all': 0.4892514020060007, 'aupr_all': 0.14943202065516853, 'auroc_unknown': 0.46828731929277045, 'aupr_unknown': 0.11378597023804463}
2026-09-07 11:42:00,714 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4952865323387977, 'aupr_all': 0.15240035820016598, 'auroc_unknown': 0.4732636296100345, 'aupr_unknown': 0.11493040687848138, 'val_auc': 0.6609195402298851} best={'auroc_all': 0.4952865323387977, 'aupr_all': 0.15240035820016598, 'auroc_unknown': 0.4732636296100345, 'aupr_unknown': 0.11493040687848138}
2026-09-07 11:42:04,197 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5038962042169169, 'aupr_all': 0.15636662044270888, 'auroc_unknown': 0.4767825801603182, 'aupr_unknown': 0.11669112927410755, 'val_auc': 0.6735632183908046} best={'auroc_all': 0.5038962042169169, 'aupr_all': 0.15636662044270888, 'auroc_unknown': 0.4767825801603182, 'aupr_unknown': 0.11669112927410755}
