2026-09-05 21:39:42,373 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false', 'num_epochs=400'], 'tag': 'E400_nogate', 'rotations': [7]}
2026-09-05 21:39:42,373 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 400, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-05 21:39:44,096 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6204568905082102, 'aupr_all': 0.11399419897227024, 'auroc_unknown': 0.7418780064751979, 'aupr_unknown': 0.1043692880103769, 'val_auc': 0.4265700483091787} best={'auroc_all': 0.6204568905082102, 'aupr_all': 0.11399419897227024, 'auroc_unknown': 0.7418780064751979, 'aupr_unknown': 0.1043692880103769}
2026-09-05 21:39:44,602 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6457374329808347, 'aupr_all': 0.1294831114705929, 'auroc_unknown': 0.7898878743914467, 'aupr_unknown': 0.13091466646998193, 'val_auc': 0.42028985507246375} best={'auroc_all': 0.6457374329808347, 'aupr_all': 0.1294831114705929, 'auroc_unknown': 0.7898878743914467, 'aupr_unknown': 0.13091466646998193}
2026-09-05 21:39:45,056 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6576757309162, 'aupr_all': 0.1394088957273269, 'auroc_unknown': 0.8184854208505353, 'aupr_unknown': 0.14979070431225672, 'val_auc': 0.4120772946859903} best={'auroc_all': 0.6576757309162, 'aupr_all': 0.1394088957273269, 'auroc_unknown': 0.8184854208505353, 'aupr_unknown': 0.14979070431225672}
2026-09-05 21:39:45,517 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.66145422948942, 'aupr_all': 0.14213182196752355, 'auroc_unknown': 0.8276723048834407, 'aupr_unknown': 0.1551652628898871, 'val_auc': 0.3917874396135265} best={'auroc_all': 0.66145422948942, 'aupr_all': 0.14213182196752355, 'auroc_unknown': 0.8276723048834407, 'aupr_unknown': 0.1551652628898871}
2026-09-05 21:39:46,333 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6544379523485095, 'aupr_all': 0.1419247883283972, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15818747908545583, 'val_auc': 0.4091787439613526} best={'auroc_all': 0.66145422948942, 'aupr_all': 0.14213182196752355, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15818747908545583}
2026-09-05 21:39:48,771 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6586488047631742, 'aupr_all': 0.14359166299999485, 'auroc_unknown': 0.8277158544465762, 'aupr_unknown': 0.15903190537209144, 'val_auc': 0.40289855072463765} best={'auroc_all': 0.66145422948942, 'aupr_all': 0.14359166299999485, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15903190537209144}
2026-09-05 21:39:51,116 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6632209188660801, 'aupr_all': 0.14254837500217327, 'auroc_unknown': 0.8235458800869, 'aupr_unknown': 0.15449095739795424, 'val_auc': 0.41256038647342996} best={'auroc_all': 0.6632209188660801, 'aupr_all': 0.14359166299999485, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15903190537209144}
2026-09-05 21:39:53,438 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6597865260621859, 'aupr_all': 0.14148903537659416, 'auroc_unknown': 0.819376735242712, 'aupr_unknown': 0.15283335676414367, 'val_auc': 0.4338164251207729} best={'auroc_all': 0.6632209188660801, 'aupr_all': 0.14359166299999485, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15903190537209144}
2026-09-05 21:39:55,766 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6610639631900629, 'aupr_all': 0.1398580110069215, 'auroc_unknown': 0.8116286458242605, 'aupr_unknown': 0.14795851920138978, 'val_auc': 0.448792270531401} best={'auroc_all': 0.6632209188660801, 'aupr_all': 0.14359166299999485, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15903190537209144}
2026-09-05 21:39:58,092 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.656662791156926, 'aupr_all': 0.1366013611001399, 'auroc_unknown': 0.800259306541642, 'aupr_unknown': 0.14141070173085696, 'val_auc': 0.43816425120772945} best={'auroc_all': 0.6632209188660801, 'aupr_all': 0.14359166299999485, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15903190537209144}
2026-09-05 21:40:00,437 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6509964009597441, 'aupr_all': 0.13019374519183632, 'auroc_unknown': 0.7698948920924777, 'aupr_unknown': 0.12438343226303766, 'val_auc': 0.4492753623188406} best={'auroc_all': 0.6632209188660801, 'aupr_all': 0.14359166299999485, 'auroc_unknown': 0.8290117650181705, 'aupr_unknown': 0.15903190537209144}
