2026-08-18 23:27:19,660 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [3]}
2026-08-18 23:27:19,660 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-18 23:27:25,281 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5494167982067448, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.4853881236111218, 'val_auc': 0.9217494089834516} best={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5494167982067448, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.4853881236111218}
2026-08-18 23:27:29,945 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7725679002919359, 'aupr_all': 0.5289930188835079, 'auroc_unknown': 0.7566926245793701, 'aupr_unknown': 0.45464837935202296, 'val_auc': 0.9250591016548464} best={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5494167982067448, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.4853881236111218}
2026-08-18 23:27:34,452 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.763399299114533, 'aupr_all': 0.5269320364529839, 'auroc_unknown': 0.7461259500324432, 'aupr_unknown': 0.45201833700380034, 'val_auc': 0.9439716312056737} best={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5494167982067448, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.4853881236111218}
2026-08-18 23:27:38,943 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7643141758892271, 'aupr_all': 0.5361625136212689, 'auroc_unknown': 0.7468177496994604, 'aupr_unknown': 0.4629744455949557, 'val_auc': 0.9319148936170212} best={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5494167982067448, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.4853881236111218}
2026-08-18 23:27:43,903 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7619861947917008, 'aupr_all': 0.5387415907279239, 'auroc_unknown': 0.7448743668546192, 'aupr_unknown': 0.46631064404878, 'val_auc': 0.9380614657210402} best={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5494167982067448, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.4853881236111218}
2026-08-18 23:27:56,284 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7714184904422828, 'aupr_all': 0.5636126406107393, 'auroc_unknown': 0.7544491446564291, 'aupr_unknown': 0.4971557062859061, 'val_auc': 0.9486997635933807} best={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5636126406107393, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.4971557062859061}
2026-08-18 23:28:09,295 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.784310808989622, 'aupr_all': 0.5930156278067852, 'auroc_unknown': 0.7681000658923891, 'aupr_unknown': 0.532877864383668, 'val_auc': 0.96548463356974} best={'auroc_all': 0.7845553599707834, 'aupr_all': 0.5930156278067852, 'auroc_unknown': 0.7695904209567976, 'aupr_unknown': 0.532877864383668}
2026-08-18 23:28:22,618 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7960184572332457, 'aupr_all': 0.6182050731836926, 'auroc_unknown': 0.7802703298140425, 'aupr_unknown': 0.5629753627130394, 'val_auc': 0.9725768321513003} best={'auroc_all': 0.7960184572332457, 'aupr_all': 0.6182050731836926, 'auroc_unknown': 0.7802703298140425, 'aupr_unknown': 0.5629753627130394}
2026-08-18 23:28:35,679 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8064729104869264, 'aupr_all': 0.6393403356284328, 'auroc_unknown': 0.7910575879361598, 'aupr_unknown': 0.5865688500796707, 'val_auc': 0.9756501182033097} best={'auroc_all': 0.8064729104869264, 'aupr_all': 0.6393403356284328, 'auroc_unknown': 0.7910575879361598, 'aupr_unknown': 0.5865688500796707}
