2026-09-07 02:14:34,429 INFO cli={'dataset': 'amazon', 'method': 'outpost', 'seed': 7, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.0', 'use_atlas_gate=false'], 'tag': 'C_nogate', 'save_scores': True, 'rotations': None}
2026-09-07 02:14:34,429 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 25, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.0, 'record_scores': True}
2026-09-07 02:14:38,588 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4867949311658288, 'aupr_all': 0.06122340410155126, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5393393393393393} best={'auroc_all': 0.4867949311658288, 'aupr_all': 0.06122340410155126, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:38,900 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.704572957613267, 'aupr_all': 0.14969118511311763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7813813813813814} best={'auroc_all': 0.704572957613267, 'aupr_all': 0.14969118511311763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:39,216 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7184413678242455, 'aupr_all': 0.16897724127077318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7654654654654655} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.16897724127077318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:39,569 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7126394055883043, 'aupr_all': 0.17465430522779, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7732732732732732} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17465430522779, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:39,913 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7161262877044298, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7447447447447447} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:40,200 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7076993547667652, 'aupr_all': 0.16675898358204627, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.751951951951952} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:40,613 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7098947895015626, 'aupr_all': 0.1685203261395694, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.781981981981982} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:40,976 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7183055890270081, 'aupr_all': 0.1719467566133691, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7783783783783783} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:41,304 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7204793404557832, 'aupr_all': 0.17369749924059782, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7648648648648648} best={'auroc_all': 0.7204793404557832, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:41,620 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.7264048200956751, 'aupr_all': 0.19011952959681255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7573573573573574} best={'auroc_all': 0.7264048200956751, 'aupr_all': 0.19011952959681255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-07 02:14:42,941 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7139423399591321, 'aupr_all': 0.17365929012260603, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8267267267267266} best={'auroc_all': 0.7264048200956751, 'aupr_all': 0.19011952959681255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
