2026-09-07 09:53:38,447 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15', 'num_epochs=400'], 'tag': 'E400_T_warmup15', 'save_scores': True, 'rotations': [6]}
2026-09-07 09:53:38,447 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 400, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 09:53:40,540 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14876518350347165, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.13851512768888424, 'val_auc': 0.1813218390804598} best={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14876518350347165, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.13851512768888424}
2026-09-07 09:53:41,429 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4793572689635027, 'aupr_all': 0.14504097105874592, 'auroc_unknown': 0.5463726901936488, 'aupr_unknown': 0.1355645259879971, 'val_auc': 0.13706896551724138} best={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14876518350347165, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.13851512768888424}
2026-09-07 09:53:42,296 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.47497751395951004, 'aupr_all': 0.1444117772094761, 'auroc_unknown': 0.5432935543449833, 'aupr_unknown': 0.13512135007227255, 'val_auc': 0.11666666666666667} best={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14876518350347165, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.13851512768888424}
2026-09-07 09:53:43,114 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4769337352625151, 'aupr_all': 0.14527199459995083, 'auroc_unknown': 0.5430834906310429, 'aupr_unknown': 0.1356378884633717, 'val_auc': 0.15} best={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14876518350347165, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.13851512768888424}
2026-09-07 09:53:43,950 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4839384442118675, 'aupr_all': 0.14751406701166045, 'auroc_unknown': 0.5500116977787955, 'aupr_unknown': 0.13784000129142007, 'val_auc': 0.1600574712643678} best={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14876518350347165, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.13851512768888424}
2026-09-07 09:53:44,808 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.49001183108846014, 'aupr_all': 0.1481744126927272, 'auroc_unknown': 0.5539757558773404, 'aupr_unknown': 0.1379828064623142, 'val_auc': 0.16321839080459769} best={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14876518350347165, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.13851512768888424}
2026-09-07 09:53:45,732 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.49143106170808043, 'aupr_all': 0.14885194028568371, 'auroc_unknown': 0.554531357087769, 'aupr_unknown': 0.1385362195147462, 'val_auc': 0.17126436781609194} best={'auroc_all': 0.4933098525003817, 'aupr_all': 0.14885194028568371, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.1385362195147462}
2026-09-07 09:53:46,558 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4944249573581737, 'aupr_all': 0.1492545005603821, 'auroc_unknown': 0.5546165079146698, 'aupr_unknown': 0.13822170364148417, 'val_auc': 0.18505747126436778} best={'auroc_all': 0.4944249573581737, 'aupr_all': 0.1492545005603821, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.1385362195147462}
2026-09-07 09:53:47,369 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5001040587165471, 'aupr_all': 0.15067180116260762, 'auroc_unknown': 0.5577253354613634, 'aupr_unknown': 0.1391369696359586, 'val_auc': 0.18678160919540227} best={'auroc_all': 0.5001040587165471, 'aupr_all': 0.15067180116260762, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.1391369696359586}
2026-09-07 09:53:48,250 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5023943137748512, 'aupr_all': 0.1508196383542343, 'auroc_unknown': 0.5554045353910035, 'aupr_unknown': 0.13780601350771257, 'val_auc': 0.24339080459770113} best={'auroc_all': 0.5023943137748512, 'aupr_all': 0.1508196383542343, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.1391369696359586}
2026-09-07 09:53:49,168 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5035012994380967, 'aupr_all': 0.1503442029628012, 'auroc_unknown': 0.5532048682150286, 'aupr_unknown': 0.13613939378129314, 'val_auc': 0.21149425287356322} best={'auroc_all': 0.5035012994380967, 'aupr_all': 0.1508196383542343, 'auroc_unknown': 0.5582397318663653, 'aupr_unknown': 0.1391369696359586}
