/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.03170448 0.15575916 0.10282141 0.03941245 0.37507272 0.02239674
 0.03541303 0.05948226 0.1567772  0.02116056]
[computers] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(9)]
[computers] n_epochs=400 eval_every=1 input_dim=767 wd=0.0 lr=0.001
Normal classes: [1, 2, 4, 7, 8] in computers
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 900  num train neg edges: 2782
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.3828, clf_loss=0.6754, lbl_loss=0.7074
Epoch  1 loss=1.2159, clf_loss=0.5247, lbl_loss=0.6912
Epoch  2 loss=1.0756, clf_loss=0.4003, lbl_loss=0.6753
Epoch  3 loss=0.9980, clf_loss=0.3130, lbl_loss=0.6850
Epoch  4 loss=0.9688, clf_loss=0.2874, lbl_loss=0.6814
Epoch  5 loss=0.9889, clf_loss=0.3212, lbl_loss=0.6676
Epoch  6 loss=1.0175, clf_loss=0.3412, lbl_loss=0.6764
Epoch  7 loss=1.0251, clf_loss=0.3484, lbl_loss=0.6767
Epoch  8 loss=1.0076, clf_loss=0.3319, lbl_loss=0.6757
Epoch  9 loss=0.9846, clf_loss=0.3154, lbl_loss=0.6692
Epoch 10 loss=0.9683, clf_loss=0.2983, lbl_loss=0.6700
Epoch 11 loss=0.9655, clf_loss=0.2860, lbl_loss=0.6794
Epoch 12 loss=0.9561, clf_loss=0.2851, lbl_loss=0.6710
Epoch 13 loss=0.9613, clf_loss=0.2895, lbl_loss=0.6718
Epoch 14 loss=0.9686, clf_loss=0.2966, lbl_loss=0.6720
Epoch 15 loss=0.9795, clf_loss=0.2983, lbl_loss=0.6811
Epoch 16 loss=0.9602, clf_loss=0.2995, lbl_loss=0.6607
Epoch 17 loss=0.9743, clf_loss=0.2944, lbl_loss=0.6799
Epoch 18 loss=0.9512, clf_loss=0.2900, lbl_loss=0.6613
Epoch 19 loss=0.9438, clf_loss=0.2816, lbl_loss=0.6623
Epoch 20 loss=0.9481, clf_loss=0.2789, lbl_loss=0.6692
Epoch 21 loss=0.9654, clf_loss=0.2826, lbl_loss=0.6828
Epoch 22 loss=0.9460, clf_loss=0.2785, lbl_loss=0.6675
Epoch 23 loss=0.9697, clf_loss=0.2808, lbl_loss=0.6890
Epoch 24 loss=0.9533, clf_loss=0.2818, lbl_loss=0.6715
Epoch 25 loss=0.9438, clf_loss=0.2814, lbl_loss=0.6624
Epoch 26 loss=0.9563, clf_loss=0.2769, lbl_loss=0.6794
Epoch 27 loss=0.9656, clf_loss=0.2788, lbl_loss=0.6868
Epoch 28 loss=0.9391, clf_loss=0.2706, lbl_loss=0.6685
Epoch 29 loss=0.9482, clf_loss=0.2703, lbl_loss=0.6778
Epoch 30 loss=0.9435, clf_loss=0.2673, lbl_loss=0.6762
Epoch 31 loss=0.9473, clf_loss=0.2668, lbl_loss=0.6805
Epoch 32 loss=0.9377, clf_loss=0.2709, lbl_loss=0.6668
Epoch 33 loss=0.9443, clf_loss=0.2715, lbl_loss=0.6728
