# gpu=7 cmd=/usr/bin/python3 -u main.py --dataset yelp --seed 4 --method outpost --tag C_nogate --set use_atlas_gate=false
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-scatter'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_scatter/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-sparse'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_sparse/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
/nas/home/jahin/.local/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
[utils] PPR/dgl path unavailable (libcudart.so.12: cannot open shared object file: No such file or directory); OUTPOST path unaffected.
[yelp] anomaly classes (rotations): [1]
Normal classes: [0] in yelp
Building multi-layer GraphSage
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/data/data.py:187: UserWarning: Unable to accurately infer 'num_nodes' from the attribute set '{'edge_index', 'y', 'x'}'. Please explicitly set 'num_nodes' as an attribute of 'data' to suppress this warning
  return sum([v.num_nodes for v in self.node_stores])
[OUTPOST-v4] epoch 0: test-all ROC 0.4684 PR 0.1431 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5040 | tau+ 0.500
[OUTPOST-v4] epoch 1: test-all ROC 0.4890 PR 0.1509 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5321 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.4901 PR 0.1514 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5322 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.4906 PR 0.1514 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5452 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.4695 PR 0.1413 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.4894 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.4733 PR 0.1416 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.4951 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.4914 PR 0.1475 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5187 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.4954 PR 0.1490 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5322 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.4961 PR 0.1492 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5320 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.4986 PR 0.1500 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5327 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.5003 PR 0.1507 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5352 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.5005 PR 0.1508 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5337 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.5036 PR 0.1515 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5327 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.5072 PR 0.1529 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5295 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.5078 PR 0.1533 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5305 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.5072 PR 0.1530 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5270 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.5069 PR 0.1528 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5234 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.5068 PR 0.1527 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5217 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.5068 PR 0.1526 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5190 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.5069 PR 0.1525 | unseen ROC 0.5000 PR 0.0000 | valAUC 0.5176 | tau+ 0.500
